Date,DOW,EUR,NASDAQ,NIKKEI,NYSE,S&P,SHZ,SSE
2004-07-01,10334.16,635.309998,2015.550049,11896.009766,6544.759766,1128.94,3384.851807,1441.067993
2004-06-30,10435.48,636.890015,2047.790039,11858.870117,6602.990234,1140.84,3275.813232,1399.161987
2004-06-29,10413.43,640.039978,2034.930054,11860.80957,6574.52002,1136.2,3288.623047,1408.688965
2004-06-28,10357.09,641.75,2019.819946,11884.05957,6571.580078,1133.35,3230.743896,1385.18103
2004-06-25,10371.84,636.51001,2025.469971,11780.400391,6571.200195,1134.43,3255.563721,1401.113037
2004-06-24,10443.81,637.76001,2015.569946,11744.150391,6597.560059,1140.65,3290.163086,1427.754028
2004-06-23,10479.57,632.280029,2020.97998,11580.55957,6602.339844,1144.06,3299.103027,1440.729004
2004-06-22,10395.07,630.219971,1994.150024,11581.269531,6553.810059,1134.41,3326.482666,1450.682983
2004-06-21,10371.47,636.190002,1974.380005,11600.160156,6545.160156,1130.3,3290.923096,1433.467041
2004-06-18,10416.41,635.900024,1986.72998,11382.080078,6566.580078,1135.02,3263.66333,1427.301025
2004-06-17,10377.52,633.030029,1983.670044,11607.900391,6546.009766,1132.05,3306.003174,1445.500977
2004-06-16,10379.58,632.390015,1998.22998,11641.719727,6535.370117,1133.56,3396.851807,1475.416016
2004-06-15,10380.43,627.549988,1995.599976,11387.700195,6526.029785,1132.01,3366.29248,1463.776978
2004-06-14,10334.73,622.190002,1969.98999,11491.660156,6465.209961,1125.29,3302.493164,1438.735962
2004-06-10,10410.1,631.820007,1999.869995,11575.969727,6556.970215,1136.47,3401.341797,1468.343994
2004-06-09,10368.44,630.330017,1990.609985,11449.740234,6525.52002,1131.33,3387.131836,1468.071045
2004-06-08,10432.52,633.109985,2023.530029,11521.929688,6603.419922,1142.18,3440.681641,1493.813965
2004-06-07,10391.08,633.080017,2020.619995,11439.919922,6610.890137,1140.42,3479.37085,1517.14502
2004-06-04,10242.82,628.409973,1978.619995,11128.049805,6503.879883,1122.5,3522.850342,1542.08606
2004-06-03,10195.91,622.309998,1960.26001,11027.049805,6456.709961,1116.64,3533.830566,1543.526978
2004-06-02,10262.97,620.070007,1988.97998,11242.339844,6506.339844,1124.99,3597.259766,1567.067017
2004-06-01,10202.65,616.330017,1990.77002,11296.759766,6487.25,1121.2,3632.419189,1579.657959
2004-05-28,10188.45,621.73999,1986.73999,11309.570313,6484.720215,1120.68,3548.650146,1548.722046
2004-05-27,10205.2,625.340027,1984.5,11166.030273,6492.299805,1121.28,3561.820313,1557.177979
2004-05-26,10109.89,621.090027,1976.150024,11152.089844,6435.140137,1114.94,3469.161133,1524.436035
2004-05-25,10117.62,614.530029,1964.650024,10962.929688,6429.319824,1113.05,3436.651611,1518.045044
2004-05-24,9958.43,618.340027,1922.97998,11101.639648,6334.129883,1095.41,3499.811035,1550.348022
2004-05-21,9966.74,613.859985,1912.089966,11070.25,6308.120117,1093.56,3514.18042,1558.329956
2004-05-20,9937.64,614.140015,1896.589966,10862.040039,6277.120117,1089.19,3475.250977,1549.061035
2004-05-19,9937.71,618.77002,1898.170044,10967.740234,6287.160156,1088.68,3503.260986,1558.286987
2004-05-18,9968.51,607.130005,1897.819946,10711.089844,6276.529785,1091.49,3487.081055,1555.442017
2004-05-17,9906.91,603.320007,1876.640015,10505.049805,6231.189941,1084.1,3460.161133,1539.958984
2004-05-14,10012.87,611.51001,1904.25,10849.629883,6293.339844,1095.7,3489.86084,1562.687988
2004-05-13,10010.74,614.76001,1926.030029,10825.099609,6294.580078,1096.44,3575.869629,1597.569946
2004-05-12,10045.16,607.169983,1925.589966,11153.580078,6311.140137,1097.28,3596.3396,1603.767944
2004-05-11,10019.47,615.299988,1931.349976,10907.179688,6300.959961,1095.45,3492.930908,1568.05896
2004-05-10,9990.02,607.169983,1896.069946,10884.700195,6251.819824,1087.12,3476.950928,1560.214966
2004-05-07,10117.34,623.690002,1917.959961,11438.820313,6364.069824,1098.7,,
2004-05-06,10241.26,624.619995,1937.73999,11571.339844,6483.089844,1113.99,,
2004-05-05,10310.95,635.97998,1957.26001,,6554.02002,1121.53,,
2004-05-04,10317.2,631.640015,1950.47998,,6531.240234,1119.55,,
2004-05-03,10314.0,631.679993,1938.719971,,6488.75,1117.49,,
2004-04-30,10225.57,627.22998,1920.150024,11761.790039,6439.419922,1107.3,3613.129395,1595.587036
2004-04-29,10272.27,630.130005,1958.780029,,6452.22998,1113.89,3600.009766,1579.447021
2004-04-28,10342.6,635.539978,1989.540039,12004.290039,6500.209961,1122.41,3702.758545,1606.801025
2004-04-27,10478.16,644.640015,2032.530029,12044.879883,6612.700195,1138.11,3754.548096,1611.859985
2004-04-26,10444.73,645.51001,2036.77002,12163.889648,6597.700195,1135.53,3770.207764,1635.499023
2004-04-23,10472.84,649.630005,2049.77002,12120.660156,6616.879883,1140.6,3782.66748,1635.500977
2004-04-22,10461.2,645.609985,2032.910034,11980.099609,6633.299805,1139.93,3827.807129,1657.785034
2004-04-21,10317.27,640.799988,1995.630005,11944.299805,6546.77002,1124.09,3819.836914,1651.577026
2004-04-20,10314.5,645.48999,1978.630005,11952.259766,6527.120117,1118.15,3854.436768,1669.421997
2004-04-19,10437.85,640.77002,2020.430054,11764.209961,6620.049805,1135.82,3898.236328,1675.88501
2004-04-16,10451.97,641.080017,1995.73999,11824.55957,6616.930176,1134.61,3941.025879,1693.860962
2004-04-15,10397.46,636.859985,2002.170044,11800.400391,6569.459961,1128.84,3903.566406,1679.07605
2004-04-14,10377.95,637.690002,2024.849976,12098.179688,6551.169922,1128.17,3922.536133,1697.156006
2004-04-13,10381.28,644.599976,2030.079956,12127.820313,6583.629883,1129.44,3995.605225,1715.135986
2004-04-12,10515.56,,2065.47998,12042.700195,6683.649902,1145.2,4047.224609,1722.985962
2004-04-08,10442.03,639.320007,2052.879883,12092.589844,6655.709961,1139.32,4147.773438,1770.279053
2004-04-07,10480.15,638.429993,2050.23999,12019.620117,6675.399902,1140.53,4170.23291,1774.552002
2004-04-06,10570.81,638.630005,2059.899902,12079.700195,6694.140137,1148.16,4157.773438,1777.515991
2004-04-05,10558.37,644.159973,2079.120117,11958.320313,6715.089844,1150.57,4126.654297,1766.483032
2004-04-02,10470.59,638.590027,2057.169922,11815.950195,6680.330078,1141.81,4132.493652,1768.64502
2004-04-01,10373.33,627.200012,2015.01001,11683.419922,6644.339844,1132.17,4092.644043,1758.146973
2004-03-31,10357.7,620.51001,1994.219971,11715.389648,6599.060059,1126.21,4060.094482,1741.623047
2004-03-30,10381.7,619.669983,2000.630005,11693.679688,6586.629883,1127.0,4009.094971,1724.276978
2004-03-29,10329.63,621.280029,1992.569946,11718.240234,6553.560059,1122.47,4008.035156,1719.67395
2004-03-26,10212.97,614.190002,1960.02002,11770.650391,6469.569824,1108.06,4061.484619,1734.046997
2004-03-25,10218.82,611.530029,1967.170044,11530.910156,6464.419922,1109.19,4043.764893,1736.477051
2004-03-24,10048.23,601.609985,1909.47998,11364.990234,6375.669922,1091.33,4030.744873,1740.053955
2004-03-23,10063.64,604.640015,1901.800049,11281.089844,6418.319824,1093.95,4027.184814,1741.694946
2004-03-22,10064.75,604.280029,1909.900024,11318.509766,6404.27002,1095.4,4072.174316,1755.685059
2004-03-19,10186.6,616.559998,1940.469971,11418.509766,6501.529785,1109.78,4058.914551,1747.871948
2004-03-18,10295.78,614.869995,1962.439941,11484.280273,6561.169922,1122.32,3999.655273,1717.26001
2004-03-17,10300.3,626.450012,1976.76001,11436.860352,6567.720215,1123.75,4078.314453,1745.098022
2004-03-16,10184.67,614.719971,1943.089966,11242.290039,6489.709961,1110.7,4061.114502,1745.542969
2004-03-15,10102.89,612.869995,1939.199951,11317.900391,6445.120117,1104.49,4050.43457,1736.219971
2004-03-12,10240.08,627.650024,1984.72998,11162.75,6545.959961,1120.57,3948.395508,1694.743042
2004-03-11,10128.38,625.289978,1943.890015,11297.040039,6480.549805,1106.78,3952.745605,1691.642944
2004-03-10,10296.89,643.47998,1964.150024,11433.240234,6591.720215,1123.89,3902.746338,1678.072998
2004-03-09,10456.96,642.179993,1995.160034,11532.040039,6698.069824,1140.58,3822.126953,1637.098999
2004-03-08,10529.48,649.340027,2008.780029,11502.860352,6741.379883,1147.2,3827.807129,1637.144043
2004-03-05,10595.55,645.969971,2047.630005,11537.290039,6780.029785,1156.86,3908.516357,1662.095947
2004-03-04,10588.0,648.590027,2055.110107,11401.790039,6742.75,1154.87,3934.446045,1668.874023
2004-03-03,10593.11,646.450012,2033.359985,11351.919922,6718.330078,1151.03,3897.816406,1661.812012
2004-03-02,10591.48,649.590027,2039.650024,11361.509766,6717.129883,1149.1,3933.746094,1687.277954
2004-03-01,10678.14,643.98999,2057.800049,11271.120117,6766.560059,1155.97,3967.655518,1689.76001
2004-02-27,10583.92,640.159973,2029.819946,11041.919922,6692.370117,1144.94,3919.875977,1675.067017
2004-02-26,10580.14,637.580017,2032.569946,10815.290039,6677.660156,1144.91,3892.91626,1654.897949
2004-02-25,10601.62,635.630005,2022.97998,10658.730469,6670.27002,1143.67,3833.00708,1647.380981
2004-02-24,10566.37,633.280029,2005.439941,10644.129883,6654.879883,1139.09,3896.616211,1682.296997
2004-02-23,10609.62,640.859985,2007.52002,10868.959961,6665.5,1140.99,3898.496338,1681.654053
2004-02-20,10619.03,640.76001,2037.930054,10720.69043,6676.709961,1144.11,3986.615234,1721.751953
2004-02-19,10664.73,644.840027,2045.959961,10753.799805,6715.290039,1147.06,3966.375488,1717.015015
2004-02-18,10671.99,638.01001,2076.469971,10676.80957,6719.140137,1151.82,3984.655273,1717.095947
2004-02-17,10714.88,636.570007,2080.350098,10701.129883,6770.27002,1156.99,3940.145996,1703.774048
2004-02-13,10627.85,628.140015,2053.560059,10557.69043,6691.399902,1145.81,3841.987061,1658.53894
2004-02-12,10694.07,632.380005,2073.610107,10459.259766,6716.189941,1152.11,3849.986816,1663.832031
2004-02-11,10737.7,631.049988,2089.659912,,6751.049805,1157.76,3876.036865,1677.759033
2004-02-10,10613.85,629.23999,2075.330078,10365.400391,6677.040039,1145.54,3892.186279,1691.009033
2004-02-09,10579.03,627.77002,2060.570068,10402.610352,6641.819824,1139.81,3899.466309,1703.529053
2004-02-06,10593.03,621.01001,2064.01001,10460.919922,6632.669922,1142.76,3822.156982,1679.192993
2004-02-05,10495.55,618.72998,2019.560059,10464.599609,6544.279785,1128.59,3844.506836,1693.427979
2004-02-04,10470.74,617.799988,2014.140015,10447.25,6526.100098,1126.52,3866.856689,1685.159058
2004-02-03,10505.18,622.900024,2066.209961,10641.919922,6574.819824,1136.03,3797.94751,1649.281982
2004-02-02,10499.18,627.719971,2063.149902,10776.730469,6568.700195,1135.26,3774.837646,1623.880005
2004-01-30,10488.07,623.73999,2066.149902,10783.610352,6551.629883,1131.13,3716.828369,1590.729004
2004-01-29,10510.29,627.359985,2068.22998,10779.44043,6555.709961,1134.11,3816.836914,1628.837036
2004-01-28,10468.37,634.179993,2077.370117,10852.469727,6555.970215,1128.48,,
2004-01-27,10609.92,632.539978,2116.040039,10928.030273,6639.779785,1144.05,,
2004-01-26,10702.51,628.97998,2153.830078,10972.599609,6672.040039,1155.37,,
2004-01-23,10568.29,632.070007,2123.870117,11069.009766,6626.819824,1141.55,,
2004-01-22,10623.18,632.820007,2119.01001,11000.700195,6657.089844,1143.94,,
2004-01-21,10623.62,630.52002,2142.449951,11002.389648,6658.319824,1147.62,,
2004-01-20,10528.66,626.869995,2147.97998,11103.099609,6599.47998,1138.77,,
2004-01-16,10600.51,629.0,2140.459961,10857.200195,6567.680176,1139.83,3729.29834,1600.425049
2004-01-15,10553.85,621.070007,2109.080078,10665.150391,6550.040039,1132.05,3706.568604,1586.493042
2004-01-14,10538.37,617.98999,2111.129883,10863.0,6559.810059,1130.52,3712.27832,1592.422974
2004-01-13,10427.18,611.549988,2096.439941,10849.679688,6509.450195,1121.22,3747.978027,1612.682983
2004-01-12,10485.18,609.559998,2111.780029,,6543.680176,1127.23,3765.527832,1618.517944
2004-01-09,10458.89,612.390015,2086.919922,10965.049805,6526.169922,1121.86,3696.378418,1581.465942
2004-01-08,10592.44,617.429993,2100.25,10837.650391,6569.319824,1131.92,3764.417725,1610.125977
2004-01-07,10529.03,611.52002,2077.679932,10757.820313,6525.299805,1126.33,3725.868164,1587.203979
2004-01-06,10538.66,615.890015,2057.370117,10813.990234,6541.149902,1123.67,3672.239014,1574.522949
2004-01-05,10544.07,617.700012,2047.359985,10825.169922,6534.580078,1122.22,3622.989502,1568.353027
2004-01-02,10409.85,615.940002,2006.680054,,6451.259766,1108.48,3501.831055,1517.192993
2003-12-31,10453.92,608.969971,2003.369995,,6464.0,1111.92,3479.760986,1497.043945
2003-12-30,10425.04,605.48999,2009.880005,10676.639648,6443.600098,1109.64,3509.6604,1511.69104
2003-12-29,10450.0,603.340027,2006.47998,10500.620117,6442.200195,1109.48,3478.170898,1496.427002
2003-12-26,10324.67,,1973.140015,10417.410156,6364.339844,1095.89,3505.520996,1514.775024
2003-12-24,10305.19,600.960022,1969.22998,10371.269531,6350.339844,1094.04,3530.630371,1513.824951
2003-12-23,10341.26,599.580017,1974.780029,,6337.47998,1096.02,3470.591064,1500.640015
2003-12-22,10338.0,598.320007,1955.800049,10372.509766,6321.839844,1092.94,3438.561768,1492.963013
2003-12-19,10278.22,599.51001,1951.02002,10284.540039,6284.299805,1088.66,3346.982422,1446.285034
2003-12-18,10248.08,597.710022,1956.180054,10104.0,6288.049805,1089.18,3359.392334,1457.301025
2003-12-17,10145.26,593.599976,1921.329956,10092.639648,6215.990234,1076.48,3333.672607,1453.994995
2003-12-16,10129.56,594.390015,1924.290039,10271.599609,6207.049805,1075.13,3357.382324,1466.337036
2003-12-15,10022.82,595.700012,1918.26001,10490.769531,6172.02002,1068.04,3367.902344,1470.357056
2003-12-12,10042.16,593.299988,1949.0,10169.660156,6196.290039,1074.14,3359.892334,1470.791992
2003-12-11,10008.16,593.26001,1942.319946,10075.139648,6176.850098,1071.21,3365.672363,1470.022949
2003-12-10,9921.86,588.900024,1904.650024,9910.55957,6108.649902,1059.05,3368.32251,1469.421997
2003-12-09,9923.42,592.75,1908.319946,10124.280273,6137.169922,1060.18,3335.952637,1443.365967
2003-12-08,9965.27,590.070007,1948.849976,10045.339844,6166.169922,1069.3,3320.722656,1436.662964
2003-12-05,9862.68,594.099976,1937.819946,10373.459961,6122.890137,1061.5,3353.142334,1451.118042
2003-12-04,9930.82,599.869995,1968.800049,10429.990234,6153.899902,1069.72,3370.482422,1452.80896
2003-12-03,9873.42,601.01001,1960.25,10326.389648,6142.779785,1064.73,3357.602295,1445.026001
2003-12-02,9853.64,597.299988,1980.069946,10410.150391,6139.620117,1066.62,3336.312744,1435.313965
2003-12-01,9899.05,599.26001,1989.819946,10403.269531,6147.350098,1070.12,3343.692383,1432.703003
2003-11-28,9782.46,589.349976,1960.26001,10100.570313,6073.02002,1058.2,3267.90332,1397.224976
2003-11-26,9779.57,588.77002,1953.310059,10144.830078,6068.77002,1058.45,3289.403076,1411.909058
2003-11-25,9763.94,590.0,1943.040039,9960.200195,6033.189941,1053.89,3278.733154,1408.415039
2003-11-24,9747.79,589.109985,1947.140015,,6016.089844,1052.08,3275.443115,1404.008057
2003-11-21,9628.53,579.969971,1893.880005,9852.830078,5942.319824,1035.28,3188.464355,1361.55896
2003-11-20,9619.42,575.789978,1881.920044,9865.700195,5924.779785,1033.65,3231.893799,1376.505981
2003-11-19,9690.46,578.359985,1899.650024,9614.599609,5967.129883,1042.44,3147.864502,1338.869995
2003-11-18,9624.16,580.059998,1881.75,9897.049805,5939.049805,1034.15,3110.63501,1316.562012
2003-11-17,9710.83,581.25,1909.609985,9786.830078,5963.350098,1043.63,3172.274658,1328.103027
2003-11-14,9768.68,595.400024,1930.26001,10167.05957,6010.72998,1050.35,3190.494385,1331.051025
2003-11-13,9837.94,591.26001,1967.349976,10337.669922,6036.810059,1058.41,3183.584473,1319.608032
2003-11-12,9848.83,590.289978,1973.109985,10226.219727,6018.939941,1058.53,3182.234375,1317.791992
2003-11-11,9737.79,589.76001,1930.75,10207.040039,5941.200195,1046.57,3227.543945,1343.615967
2003-11-10,9756.53,593.179993,1941.640015,10504.540039,5950.680176,1047.11,3216.59375,1340.097046
2003-11-07,9809.79,597.700012,1970.73999,10628.980469,5989.169922,1053.21,3214.35376,1335.204956
2003-11-06,9856.97,591.0,1976.369995,10552.299805,5985.240234,1058.05,3271.613281,1356.790039
2003-11-05,9820.83,587.599976,1959.369995,10837.540039,5966.580078,1051.81,3287.563232,1385.109985
2003-11-04,9838.83,591.919983,1957.969971,10847.969727,5975.919922,1053.25,3296.493164,1389.545044
2003-11-03,9858.46,593.880005,1967.699951,,5995.97998,1059.02,3237.023926,1364.055054
2003-10-31,9801.12,582.01001,1932.209961,10559.589844,5959.009766,1050.71,3167.304688,1348.302979
2003-10-30,9786.61,582.169983,1932.689941,10695.55957,5951.370117,1046.94,3162.984619,1344.633057
2003-10-29,9774.53,578.830017,1936.560059,10739.219727,5952.390137,1048.11,3193.144287,1361.487061
2003-10-28,9748.31,576.26001,1932.26001,10561.009766,5945.930176,1046.79,3194.674316,1369.324951
2003-10-27,9608.16,570.049988,1882.910034,10454.120117,5870.180176,1031.13,3174.474365,1369.463013
2003-10-24,9582.46,564.320007,1865.589966,10335.700195,5851.140137,1028.91,3185.504395,1381.829956
2003-10-23,9613.13,564.539978,1885.51001,10335.160156,5864.330078,1033.77,3187.024414,1386.652954
2003-10-22,9598.24,571.179993,1898.069946,10889.620117,5858.129883,1030.36,3215.783936,1398.01001
2003-10-21,9747.64,580.619995,1940.900024,11031.519531,5937.990234,1046.03,3128.14502,1364.301025
2003-10-20,9777.94,579.359985,1925.140015,11161.709961,5930.680176,1044.68,3116.094971,1359.498047
2003-10-17,9721.79,580.330017,1912.359985,11037.889648,5907.120117,1039.32,3116.675049,1370.582031
2003-10-16,9791.72,579.919983,1950.140015,11025.150391,5952.25,1050.07,3107.11499,1365.505005
2003-10-15,9803.05,583.27002,1939.099976,10899.950195,5935.609863,1046.76,3154.644531,1383.098022
2003-10-14,9812.98,577.669983,1943.189941,10966.429688,5960.279785,1049.48,3171.43457,1388.171997
2003-10-13,9764.38,580.150024,1933.530029,,5940.75,1045.35,3181.464355,1399.657959
2003-10-10,9674.68,571.719971,1915.310059,10786.040039,5897.0,1038.06,3199.52417,1404.008057
2003-10-09,9680.01,574.01001,1911.900024,10531.44043,5886.890137,1038.73,3089.865234,1369.17395
2003-10-08,9630.9,562.76001,1893.780029,10542.200195,5855.339844,1033.78,3085.905273,1371.685059
2003-10-07,9654.61,563.820007,1907.849976,10820.330078,5876.560059,1039.25,,
2003-10-06,9594.98,567.880005,1893.459961,10740.139648,5858.02002,1034.35,,
2003-10-03,9572.31,570.530029,1880.569946,10709.290039,5831.779785,1029.85,,
2003-10-02,9487.8,555.340027,1836.219971,10593.530273,5779.959961,1020.24,,
2003-10-01,9469.2,554.539978,1832.25,10361.240234,5768.319824,1018.22,,
2003-09-30,9275.06,545.52002,1786.939941,10219.049805,5644.029785,995.97,3054.865723,1367.161011
2003-09-29,9380.24,554.25,1824.560059,10229.570313,5685.350098,1006.58,3017.385986,1355.334961
2003-09-26,9313.08,558.130005,1792.069946,10318.44043,5644.140137,996.85,3054.555908,1370.843018
2003-09-25,9343.96,561.820007,1817.23999,10310.040039,5679.629883,1003.27,3069.405762,1376.291016
2003-09-24,9425.51,567.219971,1843.699951,10502.290039,5712.620117,1009.38,3102.955322,1394.229004
2003-09-23,9576.04,567.450012,1901.719971,,5794.220215,1029.03,3092.215332,1390.17395
2003-09-22,9535.41,571.280029,1874.619995,10475.099609,5771.100098,1022.82,3075.745361,1381.442993
2003-09-19,9644.82,584.090027,1905.699951,10938.419922,5847.879883,1036.3,3095.705322,1391.369995
